graph_id,user_id,chosen_layout,seconds_spent,is_hard
4566,1,neato,1.31,0
4566,15,kamada_kawai,3.267,0
4567,1,fdp,0.92,0
4567,15,kamada_kawai,10.87,0
4568,1,fdp,1.621,0
4568,15,kamada_kawai,9.439,0
4569,1,neato,1.583,0
4569,15,kamada_kawai,22.486,0
4570,1,fdp,1.689,0
4570,15,neato,13.91,0
4571,1,kamada_kawai,2.017,0
4571,15,kamada_kawai,27.295,0
4572,1,neato,1.464,0
4572,15,neato,10.058,0
4573,1,kamada_kawai,3.609,0
4573,15,kamada_kawai,7.39,0
4574,1,kamada_kawai,1.561,0
4574,15,kamada_kawai,9.81,0
4575,1,neato,2.542,0
4575,15,kamada_kawai,8.827,0
4576,1,neato,3.387,0
4576,15,kamada_kawai,19.798,0
4577,1,neato,3.286,0
4577,15,sfdp,7.522,0
4578,1,fdp,7.695,0
4578,15,fdp,65.954,0
4579,1,kamada_kawai,1.928,0
4579,15,kamada_kawai,8.306,0
4580,1,neato,1.237,0
4580,15,kamada_kawai,26.265,0
4581,1,kamada_kawai,1.452,0
4581,15,neato,4.906,0
4582,1,kamada_kawai,1.654,0
4582,15,sfdp,8.413,0
4583,1,sfdp,1.482,0
4583,15,kamada_kawai,12.65,0
4584,1,kamada_kawai,0.876,0
4584,15,neato,12.442,0
4585,1,fdp,1.06,0
4585,15,kamada_kawai,3.193,0
4586,1,neato,1.287,0
4586,15,kamada_kawai,4.99,0
4587,1,neato,0.933,0
4587,15,neato,10.137,0
4588,1,spring,1.662,0
4588,15,kamada_kawai,24.44,0
4589,1,kamada_kawai,1.09,0
4589,15,neato,8.856,0
4590,1,neato,1.361,0
4590,15,kamada_kawai,11.884,0
4591,1,neato,1.137,0
4591,15,kamada_kawai,10.84,0
4592,1,neato,1.807,0
4592,15,neato,3.265,0
4593,1,kamada_kawai,1.557,0
4593,15,neato,6.913,0
4594,1,fa2,1.204,0
4594,15,kamada_kawai,3.193,0
4595,1,kamada_kawai,1.152,0
4595,15,neato,23.636,0
4596,1,neato,1.861,0
4596,15,kamada_kawai,13.168,0
4597,1,spring,3.501,0
4597,15,neato,8.525,0
4598,1,neato,2.197,0
4598,15,kamada_kawai,10.937,0
4599,1,sfdp,7.906,0
4599,15,fdp,14.072,0
4600,1,kamada_kawai,5.156,0
4600,15,neato,4.728,0
4601,1,neato,1.707,0
4601,15,kamada_kawai,5.817,0
4602,1,neato,2.521,0
4602,15,neato,32.712,0
4603,1,pmds,1.51,0
4603,15,kamada_kawai,5.548,0
4604,1,kamada_kawai,2.328,0
4604,15,neato,24.036,0
4605,1,kamada_kawai,4.764,0
4605,15,neato,13.537,0
4606,1,neato,1.221,0
4606,15,fdp,5.976,0
4607,1,neato,2.528,0
4607,15,neato,6.472,0
4608,1,kamada_kawai,2.275,0
4608,15,kamada_kawai,10.136,0
4609,1,sfdp,2.903,0
4609,15,neato,18.032,0
4610,1,kamada_kawai,4.419,0
4610,15,neato,30.652,0
4611,1,kamada_kawai,2.659,0
4611,15,kamada_kawai,9.068,0
4612,1,kamada_kawai,5.353,0
4612,15,kamada_kawai,15.807,0
4613,1,kamada_kawai,2.187,0
4613,15,kamada_kawai,20.127,0
4614,1,neato,21.08,0
4614,15,fa2,4.732,0
4615,1,kamada_kawai,12.755,0
4615,15,neato,39.571,0
4616,1,kamada_kawai,1.636,0
4616,15,kamada_kawai,10.655,0
4617,1,fdp,1.574,0
4617,15,fdp,54.334,0
4618,1,kamada_kawai,1.081,0
4618,15,fa2,20.935,0
4619,1,fdp,1.371,0
4619,15,kamada_kawai,43.879,0
4620,1,neato,1.94,0
4620,15,neato,25.878,0
4621,1,neato,2.757,0
4621,15,kamada_kawai,10.645,0
4622,1,neato,0.974,0
4622,15,kamada_kawai,5.022,0
4623,1,kamada_kawai,1.309,0
4623,15,kamada_kawai,106.558,0
4624,1,sfdp,1.419,0
4624,15,kamada_kawai,5.586,0
4625,1,sfdp,0.97,0
4625,15,kamada_kawai,10.801,0
4626,1,neato,1.171,0
4626,15,fdp,9.776,0
4627,1,neato,0.996,0
4627,15,neato,47.034,0
4628,1,fdp,7.886,0
4628,15,neato,8.742,0
4629,1,neato,5.536,0
4629,15,kamada_kawai,10.561,0
4630,1,neato,3.95,0
4630,15,kamada_kawai,33.568,0
4631,1,neato,1.443,0
4631,15,neato,19.516,0
4632,1,sfdp,1.332,0
4632,15,neato,9.284,0
4633,1,fa2,1.068,0
4633,15,kamada_kawai,8.69,0
4634,1,kamada_kawai,1.163,0
4634,15,neato,3.424,0
4635,1,kamada_kawai,1.001,0
4635,15,neato,8.919,0
4636,1,neato,2.632,0
4636,15,neato,4.5,0
4637,1,kamada_kawai,1.023,0
4637,15,neato,9.996,0
4638,1,kamada_kawai,1.179,0
4638,15,fdp,84.443,0
4639,1,kamada_kawai,1.142,0
4639,15,kamada_kawai,6.064,0
4640,1,neato,1.997,0
4640,15,sfdp,12.277,0
4641,1,kamada_kawai,1.254,0
4641,15,sfdp,52.648,0
4642,1,fdp,1.483,0
4642,15,fdp,4.552,0
4643,1,neato,1.455,0
4643,15,kamada_kawai,2.66,0
4644,1,pmds,0.946,0
4644,15,neato,5.908,0
4645,1,fa2,1.013,0
4645,15,kamada_kawai,9.231,0
4646,1,fdp,1.77,0
4646,15,fdp,3.518,0
4647,1,spring,5.012,0
4647,15,kamada_kawai,11.711,0
4648,1,neato,47.271,0
4648,15,neato,5.009,0
4649,1,neato,1.817,0
4649,15,kamada_kawai,28.219,0
4650,1,neato,2.022,0
4650,15,neato,13.463,0
4651,1,kamada_kawai,1.999,0
4651,15,kamada_kawai,8.223,0
4652,1,kamada_kawai,1.845,0
4652,15,fa2,11.807,0
4653,1,sfdp,1.289,0
4653,15,neato,4.655,0
4654,1,kamada_kawai,1.576,0
4654,15,fa2,5.682,0
4655,1,kamada_kawai,1.239,0
4655,15,kamada_kawai,11.423,0
4656,1,neato,1.141,0
4656,15,kamada_kawai,15.727,0
4657,1,neato,1.182,0
4657,15,kamada_kawai,12.191,0
4658,1,kamada_kawai,1.353,0
4658,15,kamada_kawai,29.104,0
4659,1,spring,1.466,0
4659,15,kamada_kawai,9.781,0
4660,1,kamada_kawai,1.44,0
4660,15,kamada_kawai,7.391,0
4661,1,neato,1.611,0
4661,15,neato,221.435,0
4662,1,fa2,2.122,0
4662,15,kamada_kawai,13.949,0
4663,1,sfdp,1.102,0
4663,15,fa2,93.653,0
4664,1,neato,1.107,0
4664,15,neato,267.379,0
4665,1,kamada_kawai,1.421,0
4665,15,kamada_kawai,91.108,0
4666,1,kamada_kawai,1.274,0
4666,15,kamada_kawai,163.513,0
4667,1,neato,1.107,0
4667,15,kamada_kawai,10.785,0
4668,1,kamada_kawai,2.076,0
4668,15,kamada_kawai,29.96,0
4669,1,kamada_kawai,1.556,0
4669,15,kamada_kawai,26.168,0
4670,1,neato,1.291,0
4670,15,pmds,10.784,0
4671,1,kamada_kawai,1.243,0
4671,15,neato,11.284,0
4672,1,neato,1.121,0
4672,15,sfdp,30.576,0
4673,1,neato,1.136,0
4673,15,neato,6.095,0
4674,1,kamada_kawai,1.127,0
4674,15,neato,26.284,0
4675,1,kamada_kawai,1.369,0
4675,15,kamada_kawai,9.416,0
4676,1,neato,1.646,0
4676,15,neato,50.295,0
4677,1,spring,1.007,0
4677,15,neato,51.872,0
4678,1,neato,0.981,0
4678,15,neato,15.396,0
4679,1,neato,1.412,0
4679,15,kamada_kawai,22.695,0
4680,1,neato,1.089,0
4680,15,neato,12.048,0
4681,1,sfdp,1.424,0
4681,15,neato,3.865,0
4682,1,kamada_kawai,1.717,0
4682,15,fa2,8.751,0
4683,1,neato,1.138,0
4683,15,kamada_kawai,11.302,0
4684,1,spring,1.477,0
4684,15,neato,13.62,0
4685,1,neato,1.416,0
4685,15,neato,8.647,0
4686,1,pmds,1.252,0
4686,15,neato,9.798,0
4687,1,kamada_kawai,1.761,0
4687,15,kamada_kawai,12.395,0
4688,1,neato,1.557,0
4688,15,neato,5.387,0
4689,1,kamada_kawai,1.618,0
4689,15,fa2,13.035,0
4690,1,kamada_kawai,1.713,0
4690,15,kamada_kawai,6.795,0
4691,1,fdp,1.168,0
4691,15,kamada_kawai,4.755,0
4692,1,fa2,1.467,0
4692,15,neato,17.039,0
4693,1,kamada_kawai,5.379,0
4693,15,kamada_kawai,2.659,0
4694,1,kamada_kawai,15.665,0
4694,15,kamada_kawai,8.247,0
4695,1,neato,5.771,0
4695,15,neato,8.651,0
4696,1,kamada_kawai,2.524,0
4696,15,neato,11.475,0
4697,1,neato,3.96,0
4697,15,neato,7.946,0
4698,1,neato,1.662,0
4698,15,fa2,9.358,0
4699,1,fa2,1.033,0
4699,15,kamada_kawai,4.122,0
4700,1,sfdp,1.216,0
4700,15,kamada_kawai,6.774,0
4701,1,kamada_kawai,1.055,0
4701,15,kamada_kawai,15.402,0
4702,1,fdp,1.509,0
4702,15,spring,8.422,0
4703,1,neato,1.322,0
4703,15,kamada_kawai,7.066,0
4704,1,neato,1.542,0
4704,15,fa2,18.09,0
4705,1,kamada_kawai,1.718,0
4705,15,fdp,13.126,0
4706,1,kamada_kawai,2.24,0
4706,15,neato,5.411,0
4707,1,spring,1.279,0
4707,15,kamada_kawai,55.413,0
4708,1,neato,1.138,0
4708,15,neato,5.993,0
4709,1,kamada_kawai,1.582,0
4709,15,kamada_kawai,6.626,0
4710,1,kamada_kawai,1.456,0
4710,15,kamada_kawai,14.725,0
4711,1,neato,1.058,0
4711,15,neato,6.714,0
4712,1,fdp,1.013,0
4712,15,kamada_kawai,3.699,0
4713,1,kamada_kawai,1.134,0
4713,15,kamada_kawai,5.693,0
4714,1,spring,1.533,0
4714,15,kamada_kawai,5.898,0
4715,1,neato,1.436,0
4715,15,fdp,10.298,0
4716,1,kamada_kawai,1.038,0
4716,15,neato,19.653,0
4717,1,kamada_kawai,1.243,0
4717,15,kamada_kawai,8.809,0
4718,1,pmds,1.296,0
4718,15,neato,9.121,0
4719,1,neato,1.204,0
4719,15,neato,11.353,0
4720,1,neato,1.218,0
4720,15,neato,17.133,0
4721,1,neato,1.305,0
4721,15,kamada_kawai,6.4,0
4722,1,kamada_kawai,1.609,0
4722,15,neato,10.056,0
4723,1,neato,1.946,0
4723,15,spring,26.717,0
4724,1,fa2,1.212,0
4724,15,kamada_kawai,4.15,0
4725,1,kamada_kawai,1.059,0
4725,15,kamada_kawai,7.473,0
4726,15,fa2,10.517,0
4726,19,neato,5.283,0
4727,15,neato,6.893,0
4727,19,spring,101.344,0
4728,1,neato,1.654,0
4728,15,fdp,8.625,0
4729,1,neato,7.488,0
4729,15,neato,10.045,0
4730,1,fa2,1.12,0
4730,15,spring,54.052,0
4731,1,kamada_kawai,1.215,0
4731,15,neato,14.908,0
4732,1,pmds,1.556,0
4732,15,kamada_kawai,4.36,0
4733,15,neato,31.448,0
4733,19,kamada_kawai,9.966,0
4734,1,neato,1.633,0
4734,19,fa2,4.772,0
4735,15,kamada_kawai,5.973,0
4735,19,pmds,5.276,0
4736,15,neato,41.796,0
4736,19,spring,1.154,0
4737,1,kamada_kawai,1.132,0
4737,19,fa2,0.341,0
4738,1,sfdp,2.821,0
4738,19,kamada_kawai,0.139,0
4739,1,neato,1.233,0
4739,19,fa2,0.076,0
4740,1,neato,1.638,0
4740,19,sfdp,0.107,0
4741,1,neato,1.305,0
4741,19,fdp,0.07,0
4742,1,kamada_kawai,1.538,0
4742,19,sfdp,0.105,0
4743,1,sfdp,1.253,0
4743,19,pmds,2.056,0
4744,1,neato,2.291,0
4744,19,pmds,0.59,0
4745,1,kamada_kawai,1.199,0
4745,19,neato,0.448,0
4746,1,kamada_kawai,1.188,0
4746,19,neato,0.423,0
4747,15,neato,4.095,0
4747,19,fa2,90.888,0
4748,1,neato,1.213,0
4748,15,neato,6.236,0
4749,1,neato,1.382,0
4749,15,neato,5.231,0
4750,1,neato,1.221,0
4750,15,kamada_kawai,4.576,0
4751,1,kamada_kawai,1.362,0
4751,15,kamada_kawai,5.204,0
4752,1,kamada_kawai,1.637,0
4752,15,spring,8.399,0
4753,1,kamada_kawai,2.881,0
4753,15,spring,19.235,0
4754,1,neato,1.1,0
4754,15,neato,8.356,0
4755,15,kamada_kawai,7.524,0
4755,19,fa2,1.546,0
4756,1,kamada_kawai,1.051,0
4756,19,sfdp,9.708,0
4757,1,neato,1.214,0
4757,19,spring,22.719,0
4758,1,fa2,1.005,0
4758,19,fdp,19.232,0
4759,1,kamada_kawai,1.072,0
4759,19,sfdp,3.19,0
4760,1,spring,1.131,0
4760,19,spectral,2.111,0
4761,1,fdp,0.845,0
4761,19,spectral,0.709,0
4762,1,fdp,1.156,0
4762,19,fdp,1.218,0
4763,1,neato,0.929,0
4763,19,kamada_kawai,0.831,0
4764,1,kamada_kawai,1.019,0
4764,19,spring,1.144,0
4765,1,kamada_kawai,1.029,0
4765,19,fa2,2.884,0
4766,1,kamada_kawai,1.049,0
4766,19,spring,0.707,0
4767,1,neato,0.991,0
4767,19,fdp,0.788,0
4768,1,kamada_kawai,2.173,0
4768,19,fa2,5.328,0
4769,1,kamada_kawai,1.287,0
4769,19,fdp,7.625,0
4770,1,neato,1.215,0
4770,19,fdp,2.202,0
4771,1,fdp,1.077,0
4771,19,kamada_kawai,0.95,0
4772,1,neato,1.196,0
4772,19,kamada_kawai,0.814,0
4773,1,kamada_kawai,1.299,0
4773,19,kamada_kawai,1.029,0
4774,1,neato,1.339,0
4774,19,fa2,0.977,0
4775,1,spring,2.031,0
4775,19,spring,0.802,0
4776,1,kamada_kawai,1.1,0
4776,19,fdp,0.731,0
4777,1,kamada_kawai,1.13,0
4777,19,kamada_kawai,1.13,0
4778,1,kamada_kawai,1.272,0
4778,19,fdp,0.93,0
4779,1,neato,1.332,0
4779,19,sfdp,2.631,0
4780,1,kamada_kawai,1.259,0
4780,19,kamada_kawai,0.93,0
4781,1,kamada_kawai,1.135,0
4781,19,kamada_kawai,0.751,0
4782,1,neato,1.422,0
4782,19,neato,0.774,0
4783,1,fdp,1.288,0
4783,19,fa2,0.719,0
4784,1,kamada_kawai,1.179,0
4784,19,neato,0.829,0
4785,1,kamada_kawai,1.305,0
4785,19,kamada_kawai,3.76,0
4786,1,kamada_kawai,1.116,0
4786,19,fdp,2.371,0
4787,1,fdp,1.4,0
4787,19,neato,0.864,0
4788,1,spring,1.115,0
4788,19,pmds,2.304,0
4789,1,sfdp,1.095,0
4789,19,fa2,1.024,0
4790,1,sfdp,2.01,0
4790,19,fa2,0.754,0
4791,1,neato,1.128,0
4791,19,pmds,0.883,0
4792,1,sfdp,1.254,0
4792,19,fa2,1.273,0
4793,1,neato,1.336,0
4793,19,neato,0.878,0
4794,1,neato,1.037,0
4794,19,pmds,0.836,0
4795,1,kamada_kawai,1.312,0
4795,19,sfdp,1.039,0
4796,1,kamada_kawai,1.445,0
4796,19,fa2,0.911,0
4797,1,neato,2.006,0
4797,19,kamada_kawai,0.732,0
4798,1,neato,1.14,0
4798,19,pmds,0.659,0
4799,1,kamada_kawai,1.188,0
4799,19,neato,0.972,0
4800,1,neato,1.083,0
4800,19,fa2,2.042,0
4801,1,kamada_kawai,1.664,0
4801,19,spring,1.22,0
4802,1,kamada_kawai,1.415,0
4802,19,spring,0.715,0
4803,1,neato,1.101,0
4803,19,sfdp,0.752,0
4804,1,kamada_kawai,3.077,0
4804,19,neato,0.669,0
4805,1,kamada_kawai,1.402,0
4805,19,fdp,0.794,0
4806,1,fdp,1.364,0
4806,19,fa2,1.323,0
4807,1,neato,1.186,0
4807,19,spectral,2.788,0
4808,1,kamada_kawai,1.378,0
4808,19,sfdp,0.742,0
4809,1,kamada_kawai,1.218,0
4809,19,fa2,1.311,0
4810,1,kamada_kawai,1.082,0
4810,19,fa2,2.343,0
4811,1,spring,1.409,0
4811,19,sfdp,1.317,0
4812,1,fdp,1.064,0
4812,19,fdp,0.681,0
4813,1,neato,1.176,0
4813,19,kamada_kawai,1.599,0
4814,1,fdp,1.372,0
4814,19,fa2,1.907,0
4815,1,kamada_kawai,1.308,0
4815,19,fdp,1.219,0
4816,1,kamada_kawai,1.06,0
4816,19,neato,1.015,0
4817,1,neato,1.048,0
4817,19,fa2,1.774,0
4818,1,fdp,1.09,0
4818,19,neato,0.73,0
4819,1,kamada_kawai,0.998,0
4819,19,neato,2.947,0
4820,1,neato,2.026,0
4820,19,fdp,1.226,0
4821,1,neato,1.661,0
4821,19,fdp,0.999,0
4822,1,spring,1.089,0
4822,19,fdp,1.151,0
4823,1,neato,1.024,0
4823,19,sfdp,1.068,0
4824,1,kamada_kawai,1.68,0
4824,19,sfdp,2.004,0
4825,1,spring,8.676,0
4825,19,fa2,1.053,0
4826,1,kamada_kawai,1.493,0
4826,19,fa2,1.321,0
4827,1,fa2,4.291,0
4827,19,spring,0.679,0
4828,1,fdp,1.403,0
4828,19,neato,1.015,0
4829,1,neato,1.413,0
4829,19,fa2,1.473,0
4830,1,fa2,1.13,0
4830,19,sfdp,0.957,0
4831,1,pmds,1.394,0
4831,19,fdp,2.651,0
4832,1,neato,1.342,0
4832,19,kamada_kawai,2.036,0
4833,1,kamada_kawai,1.598,0
4833,19,kamada_kawai,1.021,0
4834,1,fdp,1.845,0
4834,19,fa2,3.716,0
4835,1,neato,1.044,0
4835,19,pmds,2.266,0
4836,1,neato,1.334,0
4836,19,spring,0.843,0
4837,1,neato,2.13,0
4837,19,fa2,0.799,0
4838,1,kamada_kawai,1.04,0
4838,19,neato,8.69,0
4839,1,neato,1.346,0
4839,19,kamada_kawai,0.824,0
4840,1,kamada_kawai,1.056,0
4840,19,spectral,0.884,0
4841,1,sfdp,1.294,0
4841,19,spring,0.634,0
4842,1,spring,1.328,0
4842,19,kamada_kawai,0.732,0
4843,1,kamada_kawai,2.174,0
4843,19,neato,1.15,0
4844,1,kamada_kawai,1.422,0
4844,19,sfdp,1.38,0
4845,1,kamada_kawai,1.42,0
4845,19,kamada_kawai,0.737,0
4846,1,neato,1.425,0
4846,19,spring,1.231,0
4847,1,kamada_kawai,1.191,0
4847,19,sfdp,1.212,0
4848,1,neato,1.49,0
4848,19,kamada_kawai,0.642,0
4849,1,kamada_kawai,1.084,0
4849,19,pmds,2.159,0
4850,1,kamada_kawai,1.232,0
4850,19,fa2,0.656,0
4851,1,fdp,1.383,0
4851,19,neato,0.789,0
4852,1,fa2,4.048,0
4852,19,sfdp,0.656,0
4853,1,fdp,2.249,0
4853,19,fdp,1.746,0
4854,1,kamada_kawai,4.299,0
4854,19,neato,0.709,0
4855,1,neato,1.288,0
4855,19,kamada_kawai,0.693,0
4856,1,neato,1.56,0
4856,19,neato,0.84,0
4857,1,sfdp,1.306,0
4857,19,fa2,2.67,0
4858,1,neato,1.228,0
4858,19,fdp,0.792,0
4859,1,fdp,1.07,0
4859,19,spring,0.616,0
4860,1,neato,1.741,0
4860,19,neato,1.138,0
4861,1,neato,2.039,0
4861,19,fa2,0.767,0
4862,1,kamada_kawai,1.355,0
4862,19,fa2,0.773,0
4863,1,kamada_kawai,1.464,0
4863,19,fa2,0.742,0
4864,1,fa2,1.743,0
4864,19,pmds,0.664,0
4865,1,fdp,1.043,0
4865,19,neato,0.634,0
4866,1,kamada_kawai,1.274,0
4866,19,fa2,0.633,0
4867,1,kamada_kawai,1.512,0
4867,19,neato,0.568,0
4868,1,pmds,1.593,0
4868,19,neato,0.601,0
4869,1,kamada_kawai,1.517,0
4869,19,fdp,1.208,0
4870,1,neato,1.167,0
4870,19,pmds,0.757,0
4871,1,neato,1.359,0
4871,19,spring,0.109,0
4872,1,neato,1.237,0
4872,19,kamada_kawai,0.878,0
4873,1,neato,3.939,0
4873,19,fdp,0.683,0
4874,1,fdp,1.127,0
4874,19,pmds,0.749,0
4875,1,neato,1.335,0
4875,19,kamada_kawai,0.669,0
4876,1,fdp,1.35,0
4876,19,fa2,0.897,0
4877,1,neato,1.136,0
4877,19,neato,1.455,0
4878,1,neato,1.196,0
4878,19,pmds,1.568,0
4879,1,neato,1.116,0
4879,19,fa2,0.724,0
4880,1,fdp,1.235,0
4880,19,fdp,1.248,0
4881,1,kamada_kawai,1.051,0
4881,19,spring,1.297,0
4882,1,neato,1.111,0
4882,19,neato,13.984,0
4883,1,kamada_kawai,1.935,0
4883,19,spectral,1.579,0
4884,1,fdp,1.384,0
4884,19,pmds,2,0
4885,1,neato,1.629,0
4885,19,kamada_kawai,0.972,0
4886,1,kamada_kawai,1.053,0
4886,19,fdp,1.345,0
4887,1,neato,1.338,0
4887,19,kamada_kawai,1.08,0
4888,1,neato,1.353,0
4888,19,kamada_kawai,5.31,1
4889,1,kamada_kawai,1.036,0
4889,19,spectral,1.429,0
4890,1,neato,1.306,0
4890,19,neato,0.772,0
4891,1,neato,1.081,0
4891,19,kamada_kawai,2.42,0
4892,1,kamada_kawai,1.308,0
4892,19,fa2,0.909,0
4893,1,neato,1.285,0
4893,19,fdp,0.883,0
4894,1,kamada_kawai,1.262,0
4894,19,spring,1.752,0
4895,1,neato,1.299,0
4895,19,pmds,3.273,0
4896,1,neato,1.297,0
4896,19,fa2,1.294,0
4897,1,neato,1.546,0
4897,19,sfdp,0.882,0
4898,1,fa2,1.554,0
4898,19,pmds,0.822,0
4899,1,neato,1.46,0
4899,19,fa2,0.812,0
4900,1,neato,1.025,0
4900,19,neato,0.731,0
4901,1,kamada_kawai,1.58,0
4901,19,fa2,0.765,0
4902,1,fa2,1.1,0
4902,19,spring,0.868,0
4903,1,neato,1.424,0
4903,19,fdp,3.344,0
4904,1,spring,3.942,0
4904,19,fdp,0.744,0
4905,1,kamada_kawai,1.278,0
4905,19,kamada_kawai,0.805,0
4906,1,kamada_kawai,1.597,0
4906,19,fa2,1.41,0
4907,1,neato,1.755,0
4907,19,spring,0.668,0
4908,1,kamada_kawai,1.97,0
4908,19,kamada_kawai,0.813,0
4909,1,neato,1.053,0
4909,19,spring,2.145,0
4910,1,fdp,1.143,0
4910,19,neato,0.907,0
4911,1,fa2,1.68,0
4911,19,neato,0.87,0
4912,1,kamada_kawai,1.096,0
4912,19,kamada_kawai,0.816,0
4913,1,kamada_kawai,1.473,0
4913,19,spring,2.451,0
4914,1,kamada_kawai,2.006,0
4914,19,kamada_kawai,0.79,0
4915,1,sfdp,1.14,0
4915,19,fa2,0.949,0
4916,1,kamada_kawai,1.455,0
4916,19,kamada_kawai,0.984,0
4917,1,sfdp,1.379,0
4917,19,fdp,1.886,0
4918,1,neato,1.856,0
4918,19,kamada_kawai,0.916,0
4919,1,neato,1.458,0
4919,19,spectral,1.733,0
4920,1,fdp,1.169,0
4920,19,kamada_kawai,0.87,0
4921,1,fdp,1.395,0
4921,19,kamada_kawai,0.935,0
4922,1,neato,1.506,0
4922,19,kamada_kawai,0.693,0
4923,1,fdp,1.362,0
4923,19,kamada_kawai,1.042,0
4924,1,neato,2.201,0
4924,19,fa2,0.691,0
4925,1,fa2,1.061,0
4925,19,neato,0.812,0
4926,1,neato,1.119,0
4926,19,kamada_kawai,1.255,0
4927,1,neato,1.435,0
4927,19,fa2,2.069,1
4928,1,fdp,1.129,0
4928,19,fa2,1.422,1
4929,1,neato,1.128,0
4929,19,spring,2.316,0
4930,1,sfdp,1.179,0
4930,19,fa2,1.552,0
4931,1,pmds,1.261,0
4931,19,spring,1.966,0
4932,1,sfdp,1.105,0
4932,19,neato,0.827,0
4933,1,sfdp,1.225,0
4933,19,neato,1.017,0
4934,1,fa2,1.384,0
4934,19,fdp,0.993,0
4935,1,fdp,1.211,0
4935,19,spring,1.282,0
4936,1,kamada_kawai,1.332,0
4936,19,spectral,2.701,0
4937,1,spring,1.266,0
4937,19,kamada_kawai,0.887,0
4938,1,sfdp,1.486,0
4938,19,fdp,3.305,0
4939,1,fa2,1.119,0
4939,19,spring,2.207,0
4940,1,neato,1.032,0
4940,19,kamada_kawai,0.927,0
4941,1,fa2,2.776,0
4941,19,neato,0.79,0
4942,1,fdp,1.102,0
4942,19,sfdp,0.758,0
4943,1,neato,1.1,0
4943,19,kamada_kawai,0.646,0
4944,1,kamada_kawai,1.068,0
4944,19,kamada_kawai,1.158,0
4945,1,neato,1.187,0
4945,19,neato,1.786,0
4946,1,kamada_kawai,0.988,0
4946,19,fdp,3.759,1
4947,1,sfdp,1.515,0
4947,19,pmds,2.193,0
4948,1,kamada_kawai,1.103,0
4948,19,spring,0.93,0
4949,1,neato,1.221,0
4949,19,kamada_kawai,0.702,0
4950,1,sfdp,1.195,0
4950,19,kamada_kawai,0.977,0
4951,1,kamada_kawai,1.193,0
4951,19,spectral,1.517,0
4952,1,fdp,1.116,0
4952,19,neato,1.048,0
4953,1,kamada_kawai,1.3,0
4953,19,kamada_kawai,0.747,0
4954,1,neato,5.94,0
4954,19,neato,0.675,0
4955,1,fdp,1.604,0
4955,19,fdp,1.749,0
4956,1,kamada_kawai,1.031,0
4956,19,kamada_kawai,0.757,0
4957,1,spring,1.181,0
4957,19,fa2,0.825,0
4958,1,neato,0.959,0
4958,19,neato,1.059,0
4959,1,neato,1.25,0
4959,19,fdp,2.179,0
4960,1,fa2,0.99,0
4960,19,fa2,3.351,1
4961,1,fa2,1.24,0
4961,19,fdp,1.891,1
4962,1,kamada_kawai,1.339,0
4962,19,fdp,3.28,1
4963,1,kamada_kawai,1.19,0
4963,19,sfdp,2.259,0
4964,1,pmds,1.181,0
4964,19,neato,1.979,0
4965,1,neato,1.15,0
4965,19,spring,1.081,0
4966,1,kamada_kawai,1.072,0
4966,19,neato,1.109,0
4967,1,neato,1.149,0
4967,19,neato,1.259,0
4968,1,spring,1.212,0
4968,19,kamada_kawai,2.824,0
4969,1,fa2,1.741,0
4969,19,fa2,1.846,0
4970,1,kamada_kawai,1.317,0
4970,19,kamada_kawai,1.229,0
4971,1,fdp,1.326,0
4971,19,fa2,0.884,0
4972,1,neato,1.156,0
4972,19,spring,0.767,0
4973,1,sfdp,1.435,0
4973,19,kamada_kawai,2.326,0
4974,1,spring,1.284,0
4974,19,neato,2.181,0
4975,1,kamada_kawai,1.087,0
4975,19,kamada_kawai,4.769,0
4976,1,kamada_kawai,2.001,0
4976,19,spring,1.047,0
4977,1,neato,1.827,0
4977,19,kamada_kawai,1.342,0
4978,1,fdp,1.095,0
4978,19,neato,0.905,0
4979,1,sfdp,1.292,0
4979,19,kamada_kawai,0.74,0
4980,1,kamada_kawai,1.147,0
4980,19,neato,10.472,0
4981,1,neato,0.974,0
4981,19,kamada_kawai,0.904,0
4982,1,neato,1.105,0
4982,19,sfdp,0.728,0
4983,1,kamada_kawai,1.769,0
4983,19,pmds,0.877,0
4984,1,neato,1.279,0
4984,19,spectral,1.268,0
4985,1,neato,2.227,0
4985,19,fa2,1.034,0
4986,1,neato,1.108,0
4986,19,kamada_kawai,0.738,0
4987,1,neato,1.491,0
4987,19,spring,0.885,0
4988,1,neato,1.095,0
4988,19,kamada_kawai,6.467,1
4989,1,neato,1.196,0
4989,19,neato,1.316,0
4990,1,kamada_kawai,1.064,0
4990,19,spectral,2.298,0
4991,1,kamada_kawai,1.442,0
4991,19,sfdp,1.117,0
4992,1,neato,1.177,0
4992,19,spring,1.21,0
4993,1,sfdp,1.019,0
4993,19,pmds,0.95,0
4994,1,kamada_kawai,1.04,0
4994,19,spring,5.749,0
4995,1,kamada_kawai,0.965,0
4995,19,spring,1.174,0
4996,1,neato,0.958,0
4996,19,spectral,42.818,0
4997,1,kamada_kawai,1.011,0
4997,19,fdp,2.114,0
4998,1,fdp,1.636,0
4998,19,sfdp,1.244,0
4999,1,fdp,1.695,0
4999,19,sfdp,1.117,0
5000,1,kamada_kawai,0.99,0
5000,19,pmds,1.87,0
5001,1,fdp,1.163,0
5001,19,fdp,0.662,0
5002,1,kamada_kawai,1.107,0
5002,19,fa2,1.225,0
